"","year","iso3","mmr","scenario"
"2258","2025","MUS",60.9856873851754,"-0.065 (90th percentile)"
"2259","2026","MUS",57.1539425128533,"-0.065 (90th percentile)"
"2260","2027","MUS",53.562947058896,"-0.065 (90th percentile)"
"2261","2028","MUS",50.1975746815523,"-0.065 (90th percentile)"
"2262","2029","MUS",47.0436494306285,"-0.065 (90th percentile)"
"2263","2030","MUS",44.0878860341672,"-0.065 (90th percentile)"
"2264","2020","LSO",566.2,"-0.065 (90th percentile)"
"2265","2021","LSO",530.625522778707,"-0.065 (90th percentile)"
"2266","2022","LSO",497.286198205892,"-0.065 (90th percentile)"
"2267","2023","LSO",466.041591122637,"-0.065 (90th percentile)"
"2268","2024","LSO",436.760089943606,"-0.065 (90th percentile)"
"2269","2025","LSO",409.318352269871,"-0.065 (90th percentile)"
"2270","2026","LSO",383.600785334015,"-0.065 (90th percentile)"
"2271","2027","LSO",359.499059088987,"-0.065 (90th percentile)"
"2272","2028","LSO",336.911649889698,"-0.065 (90th percentile)"
"2273","2029","LSO",315.743412845209,"-0.065 (90th percentile)"
"2274","2030","LSO",295.905181040131,"-0.065 (90th percentile)"
"2275","2020","KEN",530,"-0.065 (90th percentile)"
"2276","2021","KEN",496.699977168341,"-0.065 (90th percentile)"
"2277","2022","KEN",465.492202488737,"-0.065 (90th percentile)"
"2278","2023","KEN",436.245219524899,"-0.065 (90th percentile)"
"2279","2024","KEN",408.835831278897,"-0.065 (90th percentile)"
"2280","2025","KEN",383.148581248731,"-0.065 (90th percentile)"
"2281","2026","KEN",359.075267091183,"-0.065 (90th percentile)"
"2282","2027","KEN",336.514484841333,"-0.065 (90th percentile)"
"2283","2028","KEN",315.37120176888,"-0.065 (90th percentile)"
"2284","2029","KEN",295.55635607199,"-0.065 (90th percentile)"
"2285","2030","KEN",276.986481722482,"-0.065 (90th percentile)"
"2286","2020","MWI",380.7,"-0.065 (90th percentile)"
"2287","2021","MWI",356.780530769788,"-0.065 (90th percentile)"
"2288","2022","MWI",334.363927334834,"-0.065 (90th percentile)"
"2289","2023","MWI",313.355764288923,"-0.065 (90th percentile)"
"2290","2024","MWI",293.667548995992,"-0.065 (90th percentile)"
"2291","2025","MWI",275.216348832815,"-0.065 (90th percentile)"
"2292","2026","MWI",257.924441852101,"-0.065 (90th percentile)"
"2293","2027","MWI",241.71898939452,"-0.065 (90th percentile)"
"2294","2028","MWI",226.53172927059,"-0.065 (90th percentile)"
"2295","2029","MWI",212.298688220013,"-0.065 (90th percentile)"
"2296","2030","MWI",198.959912437262,"-0.065 (90th percentile)"
"2297","2020","SWZ",239.6,"-0.065 (90th percentile)"
"2298","2021","SWZ",224.54587647082,"-0.065 (90th percentile)"
"2299","2022","SWZ",210.437607011889,"-0.065 (90th percentile)"
"2300","2023","SWZ",197.215763392766,"-0.065 (90th percentile)"
"2301","2024","SWZ",184.824651272497,"-0.065 (90th percentile)"
"2302","2025","SWZ",173.212075598483,"-0.065 (90th percentile)"
"2303","2026","SWZ",162.329120745373,"-0.065 (90th percentile)"
"2304","2027","SWZ",152.129944467893,"-0.065 (90th percentile)"
"2305","2028","SWZ",142.571584799667,"-0.065 (90th percentile)"
"2306","2029","SWZ",133.613779084621,"-0.065 (90th percentile)"
"2307","2030","SWZ",125.218794378692,"-0.065 (90th percentile)"
"2308","2020","SEN",260.9,"-0.065 (90th percentile)"
"2309","2021","SEN",244.507592534378,"-0.065 (90th percentile)"
"2310","2022","SEN",229.145123828889,"-0.065 (90th percentile)"
"2311","2023","SEN",214.74788259254,"-0.065 (90th percentile)"
"2312","2024","SEN",201.255223359744,"-0.065 (90th percentile)"
"2313","2025","SEN",188.610311033574,"-0.065 (90th percentile)"
"2314","2026","SEN",176.759881479415,"-0.065 (90th percentile)"
"2315","2027","SEN",165.654017160573,"-0.065 (90th percentile)"
"2316","2028","SEN",155.245936870756,"-0.065 (90th percentile)"
"2317","2029","SEN",145.491798677702,"-0.065 (90th percentile)"
"2318","2030","SEN",136.350515247916,"-0.065 (90th percentile)"
"2319","2020","CMR",437.8,"-0.065 (90th percentile)"
"2320","2021","CMR",410.292924536415,"-0.065 (90th percentile)"
"2321","2022","CMR",384.514124999187,"-0.065 (90th percentile)"
"2322","2023","CMR",360.355013411322,"-0.065 (90th percentile)"
"2323","2024","CMR",337.713824403587,"-0.065 (90th percentile)"
"2324","2025","CMR",316.49518654848,"-0.065 (90th percentile)"
"2325","2026","CMR",296.609720627396,"-0.065 (90th percentile)"
"2326","2027","CMR",277.973663138747,"-0.065 (90th percentile)"
"2327","2028","CMR",260.508513461161,"-0.065 (90th percentile)"
"2328","2029","CMR",244.140703185505,"-0.065 (90th percentile)"
"2329","2030","CMR",228.801286222836,"-0.065 (90th percentile)"
"2330","2020","MDG",391.5,"-0.065 (90th percentile)"
"2331","2021","MDG",366.901964266803,"-0.065 (90th percentile)"
"2332","2022","MDG",343.84942881951,"-0.065 (90th percentile)"
"2333","2023","MDG",322.245289516977,"-0.065 (90th percentile)"
"2334","2024","MDG",301.998543293751,"-0.065 (90th percentile)"
"2335","2025","MDG",283.023904828072,"-0.065 (90th percentile)"
"2336","2026","MDG",265.241447294714,"-0.065 (90th percentile)"
"2337","2027","MDG",248.5762656894,"-0.065 (90th percentile)"
"2338","2028","MDG",232.958161306635,"-0.065 (90th percentile)"
"2339","2029","MDG",218.321346041857,"-0.065 (90th percentile)"
"2340","2030","MDG",204.604165272362,"-0.065 (90th percentile)"
"2341","2020","COG",282.4,"-0.065 (90th percentile)"
"2342","2021","COG",264.656742551584,"-0.065 (90th percentile)"
"2343","2022","COG",248.028298080791,"-0.065 (90th percentile)"
"2344","2023","COG",232.444622629871,"-0.065 (90th percentile)"
"2345","2024","COG",217.840073119171,"-0.065 (90th percentile)"
"2346","2025","COG",204.153130838947,"-0.065 (90th percentile)"
"2347","2026","COG",191.326142314246,"-0.065 (90th percentile)"
"2348","2027","COG",179.305076451307,"-0.065 (90th percentile)"
"2349","2028","COG",168.039296942513,"-0.065 (90th percentile)"
"2350","2029","COG",157.481348971189,"-0.065 (90th percentile)"
"2351","2030","COG",147.586759317791,"-0.065 (90th percentile)"
"2352","2020","COD",547.4,"-0.065 (90th percentile)"
"2353","2021","COD",513.006731135755,"-0.065 (90th percentile)"
"2354","2022","COD",480.774399325159,"-0.065 (90th percentile)"
"2355","2023","COD",450.56723239232,"-0.065 (90th percentile)"
"2356","2024","COD",422.257988758619,"-0.065 (90th percentile)"
"2357","2025","COD",395.727421463312,"-0.065 (90th percentile)"
"2358","2026","COD",370.863775859837,"-0.065 (90th percentile)"
"2359","2027","COD",347.562318871973,"-0.065 (90th percentile)"
"2360","2028","COD",325.724897826952,"-0.065 (90th percentile)"
"2361","2029","COD",305.259527007184,"-0.065 (90th percentile)"
"2362","2030","COD",286.080000179032,"-0.065 (90th percentile)"
"2363","2020","MRT",463.8,"-0.065 (90th percentile)"
"2364","2021","MRT",434.659338510711,"-0.065 (90th percentile)"
"2365","2022","MRT",407.34959153637,"-0.065 (90th percentile)"
"2366","2023","MRT",381.755722293676,"-0.065 (90th percentile)"
"2367","2024","MRT",357.76992178708,"-0.065 (90th percentile)"
"2368","2025","MRT",335.291154685211,"-0.065 (90th percentile)"
"2369","2026","MRT",314.224733729983,"-0.065 (90th percentile)"
"2370","2027","MRT",294.48192088568,"-0.065 (90th percentile)"
"2371","2028","MRT",275.979553547937,"-0.065 (90th percentile)"
"2372","2029","MRT",258.639694238093,"-0.065 (90th percentile)"
"2373","2030","MRT",242.389302307335,"-0.065 (90th percentile)"
"2374","2020","ERI",321.6,"-0.065 (90th percentile)"
"2375","2021","ERI",301.393797466676,"-0.065 (90th percentile)"
"2376","2022","ERI",282.457155321467,"-0.065 (90th percentile)"
"2377","2023","ERI",264.710306790957,"-0.065 (90th percentile)"
"2378","2024","ERI",248.078496866591,"-0.065 (90th percentile)"
"2379","2025","ERI",232.491667414325,"-0.065 (90th percentile)"
"2380","2026","ERI",217.884162068914,"-0.065 (90th percentile)"
"2381","2027","ERI",204.19444966976,"-0.065 (90th percentile)"
"2382","2028","ERI",191.364865073343,"-0.065 (90th percentile)"
"2383","2029","ERI",179.341366250476,"-0.065 (90th percentile)"
"2384","2030","ERI",168.073306645189,"-0.065 (90th percentile)"
"2385","2020","MLI",440.2,"-0.065 (90th percentile)"
"2386","2021","MLI",412.542131980196,"-0.065 (90th percentile)"
"2387","2022","MLI",386.622014218004,"-0.065 (90th percentile)"
"2388","2023","MLI",362.330463462001,"-0.065 (90th percentile)"
"2389","2024","MLI",339.565156469755,"-0.065 (90th percentile)"
"2390","2025","MLI",318.230198991871,"-0.065 (90th percentile)"
"2391","2026","MLI",298.235721836866,"-0.065 (90th percentile)"
"2392","2027","MLI",279.497502315387,"-0.065 (90th percentile)"
"2393","2028","MLI",261.936609469172,"-0.065 (90th percentile)"
"2394","2029","MLI",245.479071590359,"-0.065 (90th percentile)"
"2395","2030","MLI",230.055564630635,"-0.065 (90th percentile)"
"2396","2020","TZA",238.3,"-0.065 (90th percentile)"
"2397","2021","TZA",223.327555772105,"-0.065 (90th percentile)"
"2398","2022","TZA",209.29583368503,"-0.065 (90th percentile)"
"2399","2023","TZA",196.145727948648,"-0.065 (90th percentile)"
"2400","2024","TZA",183.821846403323,"-0.065 (90th percentile)"
"2401","2025","TZA",172.272277191647,"-0.065 (90th percentile)"
"2402","2026","TZA",161.448370090243,"-0.065 (90th percentile)"
"2403","2027","TZA",151.304531580547,"-0.065 (90th percentile)"
"2404","2028","TZA",141.798032795328,"-0.065 (90th percentile)"
"2405","2029","TZA",132.888829531991,"-0.065 (90th percentile)"
"2406","2030","TZA",124.539393574467,"-0.065 (90th percentile)"
"2407","2020","LBR",652.3,"-0.065 (90th percentile)"
"2408","2021","LBR",611.315839824356,"-0.065 (90th percentile)"
"2409","2022","LBR",572.906723930949,"-0.065 (90th percentile)"
"2410","2023","LBR",536.910861690739,"-0.065 (90th percentile)"
"2411","2024","LBR",503.176627817404,"-0.065 (90th percentile)"
"2412","2025","LBR",471.561923676505,"-0.065 (90th percentile)"
"2413","2026","LBR",441.933578723734,"-0.065 (90th percentile)"
"2414","2027","LBR",414.166789550947,"-0.065 (90th percentile)"
"2415","2028","LBR",388.144594177057,"-0.065 (90th percentile)"
"2416","2029","LBR",363.757379369357,"-0.065 (90th percentile)"
"2417","2030","LBR",340.902418919953,"-0.065 (90th percentile)"
"2418","2020","GMB",458.2,"-0.065 (90th percentile)"
"2419","2021","GMB",429.411187808554,"-0.065 (90th percentile)"
"2420","2022","GMB",402.431183359131,"-0.065 (90th percentile)"
"2421","2023","GMB",377.146338842092,"-0.065 (90th percentile)"
"2422","2024","GMB",353.45014696602,"-0.065 (90th percentile)"
"2423","2025","GMB",331.242792317299,"-0.065 (90th percentile)"
"2424","2026","GMB",310.430730907887,"-0.065 (90th percentile)"
"2425","2027","GMB",290.926296140187,"-0.065 (90th percentile)"
"2426","2028","GMB",272.647329529247,"-0.065 (90th percentile)"
"2427","2029","GMB",255.516834626766,"-0.065 (90th percentile)"
"2428","2030","GMB",239.462652689135,"-0.065 (90th percentile)"
"2429","2020","NER",441.1,"-0.065 (90th percentile)"
"2430","2021","NER",413.385584771614,"-0.065 (90th percentile)"
"2431","2022","NER",387.41247267506,"-0.065 (90th percentile)"
"2432","2023","NER",363.071257231005,"-0.065 (90th percentile)"
"2433","2024","NER",340.259405994568,"-0.065 (90th percentile)"
"2434","2025","NER",318.880828658142,"-0.065 (90th percentile)"
"2435","2026","NER",298.845472290417,"-0.065 (90th percentile)"
"2436","2027","NER",280.068942006627,"-0.065 (90th percentile)"
"2437","2028","NER",262.472145472175,"-0.065 (90th percentile)"
"2438","2029","NER",245.980959742179,"-0.065 (90th percentile)"
"2439","2030","NER",230.52591903356,"-0.065 (90th percentile)"
"2440","2020","BDI",494.4,"-0.065 (90th percentile)"
"2441","2021","BDI",463.33673341892,"-0.065 (90th percentile)"
"2442","2022","BDI",434.225179076286,"-0.065 (90th percentile)"
"2443","2023","BDI",406.94271043983,"-0.065 (90th percentile)"
"2444","2024","BDI",381.374405630729,"-0.065 (90th percentile)"
"2445","2025","BDI",357.412563338439,"-0.065 (90th percentile)"
"2446","2026","BDI",334.956249150719,"-0.065 (90th percentile)"
"2447","2027","BDI",313.91087038784,"-0.065 (90th percentile)"
"2448","2028","BDI",294.187777650065,"-0.065 (90th percentile)"
"2449","2029","BDI",275.703891399985,"-0.065 (90th percentile)"
"2450","2030","BDI",258.381352006784,"-0.065 (90th percentile)"
"2451","2020","ETH",266.7,"-0.065 (90th percentile)"
"2452","2021","ETH",249.943177190182,"-0.065 (90th percentile)"
"2453","2022","ETH",234.23918944103,"-0.065 (90th percentile)"
"2454","2023","ETH",219.52188688168,"-0.065 (90th percentile)"
"2455","2024","ETH",205.729275852984,"-0.065 (90th percentile)"
"2456","2025","ETH",192.803257771767,"-0.065 (90th percentile)"
"2457","2026","ETH",180.689384402299,"-0.065 (90th percentile)"
"2458","2027","ETH",169.33662850412,"-0.065 (90th percentile)"
"2459","2028","ETH",158.697168890114,"-0.065 (90th percentile)"
"2460","2029","ETH",148.726188989434,"-0.065 (90th percentile)"
"2461","2030","ETH",139.381688066766,"-0.065 (90th percentile)"
"2462","2020","GIN",553.4,"-0.065 (90th percentile)"
"2463","2021","GIN",518.629749745207,"-0.065 (90th percentile)"
"2464","2022","GIN",486.044122372202,"-0.065 (90th percentile)"
"2465","2023","GIN",455.505857519017,"-0.065 (90th percentile)"
"2466","2024","GIN",426.88631892404,"-0.065 (90th percentile)"
"2467","2025","GIN",400.064952571789,"-0.065 (90th percentile)"
"2468","2026","GIN",374.928778883511,"-0.065 (90th percentile)"
"2469","2027","GIN",351.371916813573,"-0.065 (90th percentile)"
"2470","2028","GIN",329.295137846978,"-0.065 (90th percentile)"
"2471","2029","GIN",308.60544801932,"-0.065 (90th percentile)"
"2472","2030","GIN",289.215696198532,"-0.065 (90th percentile)"
"2473","2020","NGA",1047,"-0.045 (80th percentile)"
"2474","2021","NGA",1001.05055857378,"-0.045 (80th percentile)"
"2475","2022","NGA",957.117689418216,"-0.045 (80th percentile)"
"2476","2023","NGA",915.112891702912,"-0.045 (80th percentile)"
"2477","2024","NGA",874.951548612478,"-0.045 (80th percentile)"
"2478","2025","NGA",836.552756889697,"-0.045 (80th percentile)"
"2479","2026","NGA",799.83916385947,"-0.045 (80th percentile)"
"2480","2027","NGA",764.736811605258,"-0.045 (80th percentile)"
"2481","2028","NGA",731.17498798412,"-0.045 (80th percentile)"
"2482","2029","NGA",699.086084180208,"-0.045 (80th percentile)"
"2483","2030","NGA",668.405458509792,"-0.045 (80th percentile)"
"2484","2020","GNB",725.1,"-0.045 (80th percentile)"
"2485","2021","GNB",693.277707757255,"-0.045 (80th percentile)"
"2486","2022","GNB",662.851992929464,"-0.045 (80th percentile)"
"2487","2023","GNB",633.76156425385,"-0.045 (80th percentile)"
"2488","2024","GNB",605.947820342796,"-0.045 (80th percentile)"
"2489","2025","GNB",579.354731633925,"-0.045 (80th percentile)"
"2490","2026","GNB",553.928727521014,"-0.045 (80th percentile)"
"2491","2027","GNB",529.618588438369,"-0.045 (80th percentile)"
"2492","2028","GNB",506.375342681266,"-0.045 (80th percentile)"
"2493","2029","GNB",484.152167754603,"-0.045 (80th percentile)"
"2494","2030","GNB",462.904296051051,"-0.045 (80th percentile)"
"2495","2020","CAF",835.3,"-0.045 (80th percentile)"
"2496","2021","CAF",798.641386415164,"-0.045 (80th percentile)"
"2497","2022","CAF",763.591600736424,"-0.045 (80th percentile)"
"2498","2023","CAF",730.080036713889,"-0.045 (80th percentile)"
"2499","2024","CAF",698.039186777462,"-0.045 (80th percentile)"
"2500","2025","CAF",667.404506045811,"-0.045 (80th percentile)"
"2501","2026","CAF",638.114282303548,"-0.045 (80th percentile)"
"2502","2027","CAF",610.109511684692,"-0.045 (80th percentile)"
"2503","2028","CAF",583.333779811973,"-0.045 (80th percentile)"
"2504","2029","CAF",557.733148152558,"-0.045 (80th percentile)"
"2505","2030","CAF",533.256045361251,"-0.045 (80th percentile)"
"2506","2020","TCD",1063,"-0.045 (80th percentile)"
"2507","2021","TCD",1016.34837035714,"-0.045 (80th percentile)"
"2508","2022","TCD",971.744129753165,"-0.045 (80th percentile)"
"2509","2023","TCD",929.097424909451,"-0.045 (80th percentile)"
"2510","2024","TCD",888.322345916967,"-0.045 (80th percentile)"
"2511","2025","TCD",849.336753174544,"-0.045 (80th percentile)"
"2512","2026","TCD",812.06211192227,"-0.045 (80th percentile)"
"2513","2027","TCD",776.423334036666,"-0.045 (80th percentile)"
"2514","2028","TCD",742.348626768978,"-0.045 (80th percentile)"
"2515","2029","TCD",709.769348121835,"-0.045 (80th percentile)"
"2516","2030","TCD",678.619868572979,"-0.045 (80th percentile)"
"2517","2020","DZA",77.69,"-0.045 (80th percentile)"
"2518","2021","DZA",74.2804373405891,"-0.045 (80th percentile)"
"2519","2022","DZA",71.0205093513861,"-0.045 (80th percentile)"
"2520","2023","DZA",67.9036490510021,"-0.045 (80th percentile)"
"2521","2024","DZA",64.9235776616079,"-0.045 (80th percentile)"
"2522","2025","DZA",62.0742919606118,"-0.045 (80th percentile)"
"2523","2026","DZA",59.3500521874329,"-0.045 (80th percentile)"
"2524","2027","DZA",56.7453704810053,"-0.045 (80th percentile)"
"2525","2028","DZA",54.2549998247242,"-0.045 (80th percentile)"
"2526","2029","DZA",51.873923476562,"-0.045 (80th percentile)"
"2527","2030","DZA",49.5973448630619,"-0.045 (80th percentile)"
"2528","2020","SSD",1223,"-0.045 (80th percentile)"
"2529","2021","SSD",1169.32648819076,"-0.045 (80th percentile)"
"2530","2022","SSD",1118.00853310265,"-0.045 (80th percentile)"
